"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111"
110,-0.789677282994965,0.195988338800182,0.166371178526229,0.393200375965694,1.21143889869539,-0.135796797283882,1.07347459330321,-0.552104610075119,0.636327429918447,-0.810675662100286,-1.75487329444575,0.136130323299812,-0.909047847506438,-1.86687245645872,-0.662099586974524,1.02283230112612,0.836087559805036,-0.675506447727991,1.46156597999,-0.982979217384588,0.0639631948223476,1.20016362144598,-0.681391107044621,-0.530058257331231,0.787396511433693,1.02332279576629,-1.03693376134627,-0.626136070493892,0.333567259923822,0.612033358686423,-0.843716467242642,-0.497441405349115,-1.24652137627224,1.00818426570184,0.997949652127686,0.500178640600694,-1.15476303485528,-1.00168222191196,0.718255393737388,-0.773784316516663,-1.0895050146221,-0.577481408685384,0.483857813066247,1.05459292945798,-0.544855778081869,-0.892273418950225,-1.17920592686486,1.69019481881282,0.564802380242936,-1.1015848588181,-0.668515178220759,-1.05413214477667,-0.922167598061005,-1.49512650821726,0.863312230777685,0.528646850229382,0.636564327387453,-0.66637507163133,0.290624609089039,-0.968051484412382,-0.188901369763127,-1.00910529902933,1.27257074512218,1.19385549732057,1.20752653979579,-0.681489412438764,-0.287518545869266,1.10966680368978,0.621745309626703,1.08649549776703,-0.608642500837599,-1.04467203875043,0.425912138506355,-0.0262124977344706,1.35344830116957,0.515854280581415,-0.834711044433396,-0.195646740283942,-1.66347713050543,-1.58029041942253,-1.02117744673155,0.531102385084131,0.921666563828195,1.75389946917593,1.69145681015768,-1.30387096500988,-0.296448806182467,-1.23211254550338,-0.973977876802073,-0.99283246125201,1.09551958895265,-0.00498176642723548,-0.171863326921698,-1.20886158704833,0.679240744549447,-0.656588676995975,1.23231869594129,-1.7489353608561,-1.36365676746959,-1.4355594902547,-1.782871707426,1.04263237757628,0.0380043897975868,1.38708272267401,1.32517356228841,-1.45342049230256,-1.51899004040099,-0.771527350090834,-0.115162355305423,-2.06875987994751,1.187690579717
545,1.26460774856845,-0.654827649930046,-0.473151429700335,0.393200375965694,-0.824335434514566,-0.544424448922881,0.138554107555021,-0.073955983620489,0.0272542896108343,-1.09722509063752,0.569062173380053,-1.93702105862025,-0.909047847506438,-1.57269617586563,-0.662099586974524,1.02283230112612,0.836087559805036,0.973369139814275,1.17966499545895,0.906990716712556,-1.38135111241779,0.173599985788894,-0.681391107044621,-1.11606390150204,-1.26827080948784,1.02332279576629,-1.03693376134627,-1.42067330851934,0.146571490032384,0.650939327332957,0.58063759895594,0.500170850645956,0.80113508677272,1.29787872255248,0.997949652127686,1.55125837918906,1.6684201707608,3.86732769700851,0.718255393737388,1.29058187097852,-1.20415197783672,-0.577481408685384,1.00346218794339,0.629765297373414,-1.11767279618795,-0.528367063532461,0.416071185149035,-0.892221328510394,1.215604461887,0.906541155635845,-0.668515178220759,-1.05413214477667,0.935147603261301,-0.458448354886893,-0.0365184356174972,-0.750327800151841,-1.56878412436718,1.49860349442424,-0.483874089675817,-0.94901307394737,0.958277141396408,-0.91961772815874,0.397453892173625,-0.481208549783723,-0.481855088129037,0.523594257306386,1.07539400486372,1.10966680368978,0.621745309626703,-0.919131292302917,-0.608642500837599,-0.314814556456955,0.425912138506355,1.10092490484776,1.35344830116957,1.53741285768782,1.55573749129889,0.730706174483826,-1.59650236153572,0.935859306952304,-0.837431431617719,0.531102385084131,0.921666563828195,1.39205374217391,0.00997171525888083,-1.30387096500988,-1.27932630668765,0.880379654656005,0.858584361605537,1.37080675941155,-0.91156015922877,0.561206805310671,-0.171863326921698,0.115413169014892,0.679240744549447,1.36688309762748,-0.810368303453454,0.227613706154339,1.76074786323301,-2.15745145136679,-1.5074489458992,1.04263237757628,-0.969825617117321,-0.0524967382558562,-0.753585824048132,-0.702963910146625,-0.617433401888116,1.29435723934653,-1.02798313220213,-0.622523789579155,1.187690579717
439,-0.789677282994965,-0.104870047014051,-0.294985729108241,0.393200375965694,-0.824335434514566,0.594309977990083,-1.41964670202529,-1.33468517147416,-1.04904529096491,-0.233543370024655,0.569062173380053,-0.900445367660218,-0.909047847506438,-1.27851989527255,-0.662099586974524,1.02283230112612,0.836087559805036,0.517742613102744,-1.07554288078948,-2.20335019644253,1.51736556578861,0.784850276189815,-0.681391107044621,0.501770183332218,0.787396511433693,1.02332279576629,-1.03693376134627,-1.27671459282275,0.189277143051158,0.466615287900467,-0.411854489703711,0.500170850645956,0.80113508677272,0.1391008951499,-1.00068376076365,1.95212087814814,0.727359102222108,0.356209236561024,0.718255393737388,1.29058187097852,-0.0761353032782486,-0.577481408685384,-0.086325393033798,1.11976395826286,-0.165330754595851,0.619162451738775,-0.202892939742627,-0.261194186815309,0.00244682035146663,0.906541155635845,1.49380603982957,0.947349927513579,-1.26673191263624,-0.884744101327853,0.863312230777685,1.33601104900376,0.636564327387453,1.49860349442424,-0.154936019819536,1.55029045194743,-0.228949871806946,1.62950473225478,-1.35277981372348,-0.481208549783723,-1.32654590209145,0.507131484652997,-0.933771032333411,-0.72555137164332,-1.60617538320232,-0.919131292302917,0.279416716951392,-1.79051503959217,-0.601618466273004,-1.1533499003167,0.453201978917563,1.32315591101057,0.0326134751026797,0.697751352123611,1.4839539316249,-0.182429460325398,0.638568474869492,0.531102385084131,-1.08350682354803,0.872869700295442,1.49101245772614,-1.30387096500988,-0.139886880539804,-1.51866167289183,-1.15229534439095,-1.52762083259613,1.09551958895265,0.565720328743245,-0.171863326921698,-0.612338981691913,0.679240744549447,0.184969389777253,-0.810368303453454,-0.374547925415749,-1.18797370846446,0.375238505856297,-1.24671089809613,-0.957798772051703,0.882532306672386,-0.312864888204271,-0.753585824048132,0.17958756767185,-0.0108680746450369,-0.771527350090834,1.35933329277962,-1.52980247692555,1.187690579717
692,-0.789677282994965,0.822346879207782,1.41757587766552,0.393200375965694,-0.824335434514566,0.856644166688518,0.761834431387144,-1.18214801288705,-0.826365598779709,0.880697523437389,0.569062173380053,0.136130323299812,-0.909047847506438,1.36906663006522,-0.662099586974524,1.02283230112612,0.836087559805036,-1.09332984951934,-1.35744386532053,1.20393428770449,0.126113125171694,1.42375778375665,1.4655782862727,0.574467630842806,0.787396511433693,0.124225483620667,-1.03693376134627,0.430367773658338,-1.06002221197574,0.740522522532311,1.57111167779901,-0.996247533346651,0.80113508677272,0.428795352000546,0.997949652127686,-0.826635262549883,1.6684201707608,1.19613932656876,-1.39035783044748,-0.773784316516663,2.98560298174263,1.72928858994312,1.53606302485774,0.0888951492272152,-0.138694542703817,0.37501842154018,-0.00834539600760283,0.520512316632853,0.50497742942107,0.906541155635845,-0.668515178220759,-1.05413214477667,-0.358607866278913,0.875246249872787,-1.5362362129428,0.065234105194055,0.636564327387453,-0.66637507163133,-0.796837527079482,1.13601245504534,-0.279737191826649,1.10660718792064,-1.35277981372348,-0.481208549783723,0.362835725833376,0.831722847455493,-1.07628665272016,-0.72555137164332,-1.60617538320232,1.08649549776703,-0.608642500837599,0.331836265784925,-1.62914907105236,-1.1533499003167,0.453201978917563,-0.0646595177574089,-0.673810149648296,0.657898944829661,-0.776857307124214,0.935859306952304,0.0506948488769206,-1.88030036955251,0.921666563828195,-0.740599898172884,-0.942119718528134,-0.270107759562785,-0.235994704288347,2.09960165713715,0.0615196685077468,-1.40390165038503,1.09551958895265,-0.1391311677298,-0.171863326921698,-0.909063218706279,0.679240744549447,-1.03448524380354,1.23231869594129,0.363311226080916,0.980814591181827,1.2283336604245,-1.06860932319154,1.04263237757628,1.01501223731452,0.71981737279812,-0.753585824048132,-0.67457334129406,-0.862294237686211,-0.771527350090834,-0.816418385218999,-0.0149157046035355,-0.840818330967874
487,-0.789677282994965,-0.853816183946117,-0.275423990081739,0.393200375965694,1.21143889869539,-0.336667363814367,-0.173086054361041,1.82639547926311,-0.756476954357913,1.3077221222007,-1.75487329444575,0.136130323299812,-0.909047847506438,0.192361507692879,1.50828067346663,-0.976339923802206,-1.19441079972148,-0.00486457990896269,1.17966499545895,-0.942559516046606,0.52992469701527,1.12352211332554,1.4655782862727,0.906626409561982,-1.26827080948784,0.124225483620667,0.963062490749043,1.04522425956015,1.71193344060309,0.936820881303568,0.810213602046677,0.00136472264842011,-1.24652137627224,-0.729982475402039,0.997949652127686,-0.872143104791316,1.6684201707608,0.277856102580985,0.718255393737388,1.29058187097852,-0.0274748657109824,1.72928858994312,-0.193764636733164,-0.7753182808088,-1.01108967280413,0.066387335008018,0.478462906922741,-1.31835068998319,1.73305243906236,0.906541155635845,1.49380603982957,-1.05413214477667,-0.504771406262239,-0.97326202271181,-1.5362362129428,0.998570760257473,-1.56878412436718,-0.66637507163133,1.35213764520731,-0.801354767933357,-0.139534075163387,-0.841181869222452,-0.477662960774929,1.19385549732057,1.20752653979579,0.85385828876604,-0.0783335192047205,-0.72555137164332,0.621745309626703,-0.919131292302917,1.16747593474038,-1.36059398383733,-1.62914907105236,1.10092490484776,-0.447044343334444,-0.119098551774695,0.720396124914348,1.7148833231053,0.179182827468613,-1.58029041942253,-1.13988841564725,0.531102385084131,-1.08350682354803,-0.316838571802574,-0.150459577182557,0.763655445884312,0.549656958246096,1.24502157643265,-0.484466806671108,1.94081130874141,-0.91156015922877,0.394134767748666,-0.171863326921698,1.29129496556923,0.679240744549447,-0.205076265761644,1.23231869594129,0.184871676550281,-0.332201613444777,-0.316843017756873,0.604201872962175,-0.957798772051703,0.683944281508667,-1.11163426808053,1.32517356228841,-1.25545721107317,-1.97553632165022,-0.771527350090834,0.789346302895992,0.789666732390816,-0.840818330967874
410,1.26460774856845,-0.831637565889682,1.03408250679532,0.393200375965694,-0.824335434514566,0.209386653974781,0.138554107555021,-1.45913559811277,-1.64081730594001,1.00745215256856,-1.75487329444575,0.136130323299812,-0.909047847506438,-0.690167334086377,1.50828067346663,-0.976339923802206,0.836087559805036,-0.33379601458293,1.17966499545895,0.084505676863652,-0.243034594102725,-0.0173147478464969,-0.681391107044621,1.4705467750882,-1.26827080948784,-0.774871828524952,0.963062490749043,-0.783508318043192,-0.764609331703508,-1.54663826498535,-0.540660434830585,0.500170850645956,0.80113508677272,-1.59906584595398,0.997949652127686,0.0335528563316561,-1.15476303485528,-0.99607820835143,0.718255393737388,1.29058187097852,-0.758438388829561,-0.577481408685384,0.639941052344402,1.44224939213936,-0.951763098253839,-0.186082435476217,-0.336868291642496,1.27022214704193,0.646209970653486,-1.1015848588181,-0.668515178220759,-1.05413214477667,-1.09988780249885,1.53684240182491,0.863312230777685,0.697034494960101,0.636564327387453,-0.66637507163133,-0.122831911950305,-0.616684917901995,-0.911001406716064,-0.567104322396418,-1.35277981372348,-0.481208549783723,1.20752653979579,-0.992565996181224,-0.734500652636383,1.10966680368978,0.621745309626703,1.08649549776703,-1.49670171862659,0.894556593087334,0.425912138506355,-0.0262124977344706,-1.34729066558645,0.482490270867509,0.0534116746431317,0.540570879068343,-1.60977944364075,0.656287115132879,1.60272814901086,0.531102385084131,0.921666563828195,0.747018985141241,0.828219833832503,-1.30387096500988,0.589403706204537,1.87076872261156,-0.342491183505095,0.296605437778175,-0.91156015922877,1.34796622863719,-0.171863326921698,-1.35037919660031,0.679240744549447,0.444696281803745,-0.810368303453454,0.0789893151229538,-0.0214689561258522,-0.297946430903449,0.202181131172261,-0.957798772051703,-1.07935447146192,1.22884258235642,1.32517356228841,-0.318927251774948,-0.734231151979731,1.29435723934653,-0.257360247353102,0.720292298530121,1.187690579717
510,-0.789677282994965,-0.283443192021814,1.78826587171924,0.393200375965694,-0.824335434514566,1.71028684033941,-1.10800654010923,-0.499511950092766,0.68404803549345,-0.242386551718798,0.569062173380053,-1.93702105862025,1.09854724774192,0.486537788285965,-0.662099586974524,1.02283230112612,0.836087559805036,0.363938894752926,0.615863026396842,0.788793070655983,0.37289045295674,-1.23013838468058,-0.681391107044621,0.653228111424765,-1.26827080948784,1.02332279576629,-1.03693376134627,0.900703294267139,-1.8137423303779,0.77968071504131,1.4646289692204,-0.996247533346651,0.80113508677272,-0.150593561700746,0.997949652127686,0.548959292092676,0.727359102222108,-0.0955725675801774,-1.39035783044748,1.29058187097852,0.241434738581852,-0.577481408685384,1.06859022192327,-0.534084784096631,-1.42567816664239,0.39347902910668,-0.0582039082580932,-0.663744454660631,1.24502497962331,-1.1015848588181,-0.668515178220759,0.947349927513579,2.09064225934384,-0.408833516907035,0.863312230777685,0.509117628586926,0.636564327387453,-0.66637507163133,-0.203105085203715,0.398513053961631,0.164861319180155,0.432544806390711,-0.477662960774929,0.356323473768423,0.362835725833376,-0.679996844106334,0.303132256312104,1.10966680368978,0.621745309626703,-0.919131292302917,-1.49670171862659,-1.26332575738753,0.425912138506355,-0.0262124977344706,-0.447044343334444,1.55092723984364,0.43678520849317,0.574056483034236,-0.335559842710803,-0.741573843964249,0.578800299692267,0.531102385084131,0.921666563828195,-0.621233728155285,-1.59987026333176,-0.270107759562785,-1.25408737755755,-0.798772085664009,1.39942622290487,-1.42740399773146,-0.91156015922877,-1.0290665278673,-0.171863326921698,0.220663567189556,0.679240744549447,1.03661030268872,-0.810368303453454,-0.222469156305633,0.538979459655672,-0.625502171896022,1.05687240595308,1.04263237757628,-0.52816182898415,1.05331664802597,1.32517356228841,0.121880304089729,-0.733319048748397,-0.771527350090834,-1.29101614338691,0.694405228842601,-0.840818330967874
148,1.26460774856845,1.49339022828794,0.859830141431042,0.393200375965694,1.21143889869539,1.5954328684701,0.450194269471083,1.03394420502295,-0.293606929486346,1.21156369802146,-1.75487329444575,1.17270601425984,1.09854724774192,0.486537788285965,-0.662099586974524,1.02283230112612,-1.19441079972148,0.493904184924432,1.17966499545895,0.175684059661438,0.251025101581855,1.14029802065372,1.4655782862727,0.17319056145058,-1.26827080948784,0.124225483620667,0.963062490749043,1.57259622471009,2.61878868298624,1.48463535056726,-0.404138389591364,0.998976978643491,0.80113508677272,-0.729982475402039,-1.00068376076365,-1.09377149392714,1.6684201707608,1.21013592158865,0.718255393737388,-0.773784316516663,1.16644136382754,-0.577481408685384,1.34469875442508,-0.270113533593275,-0.778796971802509,0.241593179647647,1.37435372533012,-0.58793577797598,-0.281688450153365,0.906541155635845,1.49380603982957,0.947349927513579,-1.0828049025975,-0.725411042599579,-1.5362362129428,0.548506827645501,-1.56878412436718,-0.66637507163133,0.471055372889461,-0.871624803460319,-0.48312341504646,-0.919697501759599,-1.35277981372348,-1.31874057333587,-1.32654590209145,-1.11159309979639,0.142770804499443,1.10966680368978,0.621745309626703,-0.919131292302917,-0.608642500837599,-0.130151819973064,-1.62914907105236,1.10092490484776,-0.447044343334444,-0.16980816799241,0.146083925956062,-1.62521761082227,-1.26652757604189,-0.462001652144824,-0.17084714253394,0.531102385084131,0.921666563828195,0.392985970852257,0.770957372384593,-0.270107759562785,0.706128143527583,-0.893631008509944,0.512204052145559,1.30326660829212,-0.91156015922877,-1.04454111125749,-0.171863326921698,0.0746537802297505,0.679240744549447,0.788331349944725,-0.810368303453454,-0.446366131715822,1.11968746240556,-0.50144489955756,0.187577008092607,-0.957798772051703,-0.292482164658615,1.4628748211179,-0.753585824048132,0.220604779357933,0.0972591603165208,1.29435723934653,-1.11059326368037,-0.956001082083755,1.187690579717
729,-0.789677282994965,-1.31553562481239,0.428046828293328,0.393200375965694,-0.824335434514566,0.963831253854949,-0.796366378193165,-0.0454879879752805,1.17825856237214,-0.685472171663958,0.569062173380053,0.136130323299812,-0.909047847506438,-0.395991053493291,1.50828067346663,1.02283230112612,-1.19441079972148,1.54288496716423,-1.07554288078948,1.00921948984413,1.50804785464336,0.802845921721664,1.4655782862727,0.0161690995144904,-1.26827080948784,1.02332279576629,0.963062490749043,-1.05219847147807,1.22108519065228,-0.522821914378277,-0.874033037088696,0.998976978643491,-1.24652137627224,-0.729982475402039,0.997949652127686,-0.904431861111092,1.6684201707608,2.04714305488316,-1.39035783044748,1.29058187097852,0.766987600965119,-0.577481408685384,0.524068825433765,-0.670578260705679,-0.437722606857587,1.56282758071979,0.755582081998575,-1.74817261702478,-0.783798091793965,0.906541155635845,1.49380603982957,0.947349927513579,0.114422883418346,-1.52822696876117,-0.0365184356174972,0.643638298319033,0.636564327387453,-0.66637507163133,-0.524081645994355,0.170893423994565,0.322374042593416,0.25417717130222,0.397453892173625,1.19385549732057,-1.32654590209145,0.7803970516741,-0.840865375844375,-0.72555137164332,0.621745309626703,-0.919131292302917,0.279416716951392,-1.39367582219234,0.425912138506355,-0.0262124977344706,-0.447044343334444,-0.357227875176909,1.14192891486431,-0.742094117193416,-0.650243365892669,-1.02114603578367,1.38850401797203,0.531102385084131,0.921666563828195,-1.54848570161514,-1.06207848759764,-1.30387096500988,0.232517081971349,1.36797637113402,-0.642998817566141,-0.731012022971632,1.09551958895265,0.28709086039766,-0.171863326921698,0.763231477753333,0.679240744549447,-0.213638062854745,1.23231869594129,-0.81106155848331,0.110408029963089,0.560409954675473,-0.641045128419297,1.04263237757628,1.17267197494059,0.468225519566227,-0.753585824048132,1.09276135083948,-1.04189569712086,-0.771527350090834,-0.858881270941798,0.119139314637245,1.187690579717
677,1.26460774856845,-0.359306791244009,1.3147645155009,0.393200375965694,-0.824335434514566,0.600275394341799,-1.41964670202529,-1.68704488787057,-0.256977895715506,-1.04749707043196,0.569062173380053,1.17270601425984,-0.909047847506438,-0.101814772900206,-0.662099586974524,-0.976339923802206,-1.19441079972148,-0.624731303669212,-1.07554288078948,-0.503956396168499,0.390835839209468,2.05313338842393,-0.681391107044621,-0.356027595127172,-1.26827080948784,0.124225483620667,-1.03693376134627,-0.85517689729044,-0.320653075824527,0.355488242595515,-0.447029466938219,0.500170850645956,0.80113508677272,-0.440288018551392,0.997949652127686,0.505367589607071,1.6684201707608,0.322219486560356,0.718255393737388,1.29058187097852,1.35881866914213,1.72928858994312,0.690337118993056,-0.355699405434224,2.14082729052991,-1.47836686048982,0.354506068688624,-0.651308769879937,1.17221327643525,0.906541155635845,-0.668515178220759,0.947349927513579,-0.689448789648349,1.33951819619556,-0.0365184356174972,1.9133349777704,0.636564327387453,1.49860349442424,-0.226976708820306,0.871971280581795,0.12110877885087,0.812132144998199,-0.477662960774929,-0.481208549783723,-1.32654590209145,0.753169990224697,0.182294160266913,-0.72555137164332,0.621745309626703,-0.919131292302917,-1.49670171862659,1.4028443532216,-0.601618466273004,1.10092490484776,-0.447044343334444,-1.47831694653824,1.77608229258654,0.851287457569976,1.87643046530022,-0.462001652144824,-1.43948393387728,0.531102385084131,0.921666563828195,-0.626398007998161,-1.179366038215,0.763655445884312,0.290033953152075,0.778032290557302,0.741111424276657,-1.04670813036309,1.09551958895265,2.35200435563108,-0.171863326921698,0.411735636092761,0.679240744549447,-0.447466309359155,1.23231869594129,0.792802253426667,0.697112223239686,0.190338664247096,-0.25585061983872,-0.957798772051703,-0.0746020195248078,0.623278108916373,-0.753585824048132,1.04100608986611,1.24364199733793,-0.771527350090834,0.453374297136965,0.455671220575002,-0.840818330967874
